"paper_id","year","outbound_citations","inbound_citations"
2621943,2015,22,1
2622650,2017,20,2
2623107,2011,5,3
2623545,2014,26,12
2623959,2016,64,3
2624578,2012,2,1
2624739,2001,8,2
2626417,2010,5,3
2626469,2014,27,4
2627592,2013,22,9
2627860,2013,33,11
2627995,2013,25,9
2628440,2006,21,24
2628607,2004,16,2
2628630,2003,195,714
4630222,2017,28,2
4630591,2017,47,2
4630643,2015,25,10
4631015,2018,36,1
4631026,2015,15,3
4631701,2017,58,6
4631815,2018,48,9
4631908,2018,22,0
4632596,2016,28,4
4632628,2018,38,1
4632756,2018,67,1
4632940,2016,0,5
4632982,2014,30,3
4633018,2014,69,19
4633083,2018,84,6
4633203,2016,49,4
4633365,2018,0,19
4633451,2017,53,2
4633505,2017,10,5
4633604,2004,0,0
4633634,2010,30,4
4633778,2017,22,4
4633985,2014,74,19
4634090,2015,78,1
4634175,2018,29,19
4634352,2005,27,166
4634730,2017,24,3
4634817,2017,46,6
4634833,2017,6,3
4635574,2014,38,1
4635924,2016,39,5
4636380,2018,16,3
4636916,2014,25,0
4637094,2016,31,7
4638052,2015,54,13
4638708,2015,37,0
4639121,2016,19,18
4639183,2014,54,1
4639241,2018,0,1
4639542,2007,37,27
4639961,2017,43,6
4639975,2018,43,0
146122811,2015,30,11
146125962,2015,6,1
12940003,2004,21,16
12941089,2011,82,33
12941748,2015,1,0
12942119,2018,0,0
12942494,2006,7,11
12943033,2012,28,22
12943055,2010,85,27
12943488,2011,3,0
12944455,2014,59,15
12946636,2010,0,24
12946930,2013,22,39
12947064,2012,41,6
12949663,2009,9,8
143977562,2008,0,2
143978233,2012,20,1
143978634,2010,7,2
143979328,2014,9,5
59270718,2012,0,0
59271787,2009,31,7
59272513,2012,13,0
59273580,2019,50,0
59273714,2019,37,2
59273874,2019,5,0
59273946,2018,5,2
59274000,2019,43,2
59274201,2019,19,0
59274227,2019,25,1
59274976,2019,25,2
59275068,2019,33,2
59275682,2019,6,1
59275700,2019,39,0
59278397,2006,0,0
77811173,2016,27,0
34010500,2007,6,1
34012277,2006,28,1
34012514,2003,18,13
34013484,2003,0,7
34014729,2017,16,0
34016219,2011,33,23
34016333,2015,0,0
34017947,2005,0,5
34017975,2013,19,8
34018369,2016,71,0
34019667,2004,2,2
34019904,2004,14,12
205831805,2011,10,7
205831962,2012,0,3
205832010,2017,29,11
205832823,2013,40,16
205835065,2013,0,3
205835198,2013,0,0
205835802,2015,62,33
205835929,2013,0,2
205837030,2017,64,6
205837054,2017,150,1
205837850,2013,0,0
205838471,2014,32,15
205839423,2015,36,1
205839689,2016,58,2
25510025,2005,24,37
25510096,2010,5,2
25510102,2013,40,119
25510348,2005,17,1
25511063,2015,50,19
25511078,2016,36,1
25511213,2017,69,2
25511770,2009,16,12
25512661,2012,16,27
25513190,2016,45,18
25513271,2006,20,2
25514518,2006,55,313
25515357,2004,11,9
25516054,2006,9,5
25516129,2014,36,2
25516413,2004,40,3
25516456,2009,22,0
25517446,2013,70,4
25517532,2008,28,6
25518449,2011,26,7
25519371,2003,37,9
25519926,2009,7,3
25519942,2010,20,22
195790916,2019,45,0
195790935,2019,50,1
195790955,2019,7,0
195790994,2019,66,2
195791124,2019,30,0
195791331,2019,25,0
195795740,2019,45,0
195795750,2019,63,2
195795864,2019,24,0
195795908,2019,31,0
195796059,2019,38,1
195796104,2019,68,0
195796799,2019,0,2
195797193,2019,36,0
195797453,2019,23,1
195797542,2019,45,0
195797685,2019,31,0
195797805,2019,29,1
195797862,2019,46,2
195798353,2019,79,3
195798488,2019,42,0
52040332,2018,39,0
52040412,2018,23,0
52040613,2018,28,4
52040882,2018,38,3
52040901,2018,0,0
52041073,2018,72,0
52041807,2018,5,0
52041827,2018,27,2
52042281,2009,19,2
52042738,2019,37,0
52044375,2018,11,4
52044442,2018,96,1
52044547,2019,63,5
52045712,2017,0,0
52046241,2018,28,2
52046613,2018,38,0
52046724,2018,30,0
52046757,2018,29,0
52047396,2018,0,0
52047438,2018,20,3
52047535,2018,0,0
52048396,2018,43,6
52048708,2018,61,1
52048947,2018,4,0
52049076,2018,68,1
52049582,2018,67,0
52049827,2018,39,1
42493935,2010,48,9
42495456,2006,0,2
42496750,2015,38,26
41622738,2003,26,66
41627346,2004,13,0
41627741,2002,5,3
41629010,2004,0,13
41629206,2013,3,2
17960641,2013,46,77
17960754,2003,13,40
17960784,2012,28,0
17961118,2014,17,0
17962548,2009,14,46
17964476,2001,4,3
17964727,2006,11,58
17965808,2009,15,22
17965953,2017,33,3
17966172,2017,17,11
17966361,2016,22,0
17967489,2002,17,4
17967858,2017,4,0
17969525,2012,25,57
17969699,2015,10,1
140203916,2012,30,4
140203996,2017,76,0
140205297,2012,0,18
140205496,2018,51,3
140209872,2019,0,1
16100200,2010,9,0
16100759,2008,28,9
16100941,2011,27,9
16101225,2012,22,11
16102054,2014,32,23
16102060,2012,53,3
16103566,2007,0,0
16103578,2016,16,1
16104631,2014,22,21
16105833,2016,50,0
16106425,2014,26,4
16106527,2014,26,17
16106800,2013,12,6
16107465,2013,44,7
16107501,2001,24,85
16107768,2012,38,41
16109122,2008,0,4
16109325,2016,27,5
16109582,2016,23,2
1990839,2015,14,28
1991575,2015,88,0
1991987,2016,1,0
1992343,2007,9,2
1992388,2004,14,3
1992498,2016,23,14
1992685,2011,18,4
1993060,2016,0,0
1993086,2004,4,1
1993532,2007,40,34
1993600,2017,44,5
1994286,2012,11,0
1994484,2010,20,0
1995832,2014,26,3
1995899,2016,35,2
1996682,2007,45,37
1996955,2016,38,8
1997185,2011,63,35
1997293,2017,74,6
1997656,2008,32,50
1997768,2007,27,5
1998213,2011,38,7
1998225,2014,38,5
1998413,2015,23,5
1998603,2011,36,61
1998781,2014,36,3
1999138,2005,18,41
1999303,2005,6,1
1999337,2016,46,32
54434064,2015,97,49
54434367,2019,72,0
54434783,2018,33,1
54435118,2018,25,0
54435983,2018,33,2
54436182,2019,15,0
54437072,2018,87,1
54439428,2018,43,8
57067328,2015,7,0
57067927,2013,4,0
57068767,2015,17,0
7200190,2009,5,2
7200256,2013,6,6
7200330,2007,0,0
7200528,2006,0,12
7200988,2015,30,2
7201118,2006,13,13
7201309,2016,0,0
7202152,2001,21,1
7202692,2015,69,9
7202825,2005,39,21
7203073,2015,33,2
7203144,2014,18,8
7203417,2003,32,0
7203849,2014,14,1
7204017,2003,51,2
7205753,2016,44,1
7206827,2018,20,2
7207705,2011,67,39
7207934,2009,106,9
7208347,2011,0,8
7208569,2014,34,2
7209177,2011,41,12
7209255,2011,1,5
7209983,2012,18,16
1360282,2011,30,88
1360369,2005,1,1
1360627,2018,61,0
1361458,2011,18,42
1361713,2016,49,6
1361863,2011,37,13
1362052,2004,10,3
1362552,2015,50,6
1362687,2014,2,1
1363061,2006,55,11
1363353,2004,62,21
1363438,2011,35,10
1363763,2007,47,39
1364095,2014,19,3
1364626,2010,31,42
1365262,2007,16,29
1365440,2010,17,15
1365953,2014,8,0
1366273,2007,24,0
1366390,2014,5,2
1366454,2012,16,0
1367034,2005,17,126
1367311,2012,34,34
1367330,2017,40,5
1367375,2010,40,5
1368059,2011,41,2
1368205,2015,73,0
1368249,2007,1,0
1368382,2011,8,6
1368804,2015,34,2
1368913,2013,0,0
1369261,2015,51,2
1369448,2008,25,12
1369932,2018,73,5
1369950,2005,0,0
1369976,2016,8,0
156109855,2014,3,0
9440188,2001,37,14
9442165,2001,27,0
9442846,2010,19,7
9443676,2002,30,11
9443762,2008,10,6
9444413,2008,25,0
9444480,2005,11,6
9444540,2011,25,15
9445242,2014,34,0
9445353,2015,13,3
9445702,2007,43,131
9446636,2016,46,1
9449232,2014,43,25
9449915,2001,17,9
9449926,2001,41,16
9130638,2017,49,5
9131456,2016,19,2
9132062,2007,28,20
9132225,2014,17,1
9132369,2004,14,4
9133105,2005,19,3
9134426,2009,20,0
9136656,2014,29,8
9136661,2015,19,3
9137012,2006,0,3
9137667,2013,10,2
9137828,2016,41,4
9138894,2012,48,45
9138954,2006,19,11
9139568,2017,5,0
208509725,2019,3,0
150330316,2018,113,0
150332349,2018,30,0
150333142,2018,34,0
150337279,2018,10,0
150338133,2019,7,0
203912044,2019,43,0
206640050,2016,1,30
206640719,2014,9,2
206641286,2015,1,0
206641655,2013,1,6
206641794,2015,0,0
206643066,2016,0,0
206643437,2015,0,19
206645306,2016,0,7
206647814,2016,0,21
206647926,2016,41,5
206648497,2010,38,13
206648616,2017,0,12
206649415,2012,6,0
155391484,2010,3,2
155392317,2008,0,0
155395819,2010,1,2
155398796,2007,10,7
155399603,2010,15,0
155399665,2019,49,0
204891095,2019,43,0
204892126,2019,46,0
204892596,2019,14,0
204897382,2020,38,0
204899566,2019,56,0
52417690,2017,17,1
44660065,2013,24,3
44662478,2009,15,3
44663852,2014,23,36
44664157,2008,0,0
208451671,2019,49,0
208456087,2019,2,0
142553195,2012,0,0
142556340,2001,0,3
142556799,2017,12,0
142557130,2003,0,0
142559629,2011,0,0
213401841,2020,46,0
45133205,2004,6,4
45133568,2017,36,3
45137599,2004,18,9
30681409,2008,14,10
30681772,2015,96,206
30681906,2009,0,0
30682158,2011,0,2
30682703,2007,9,3
30689025,2010,21,5
30689740,2011,4,1
7170021,2013,35,1
7170270,2008,47,1
7170392,2001,3,1
7171541,2015,179,135
7171565,2007,15,12
7172974,2014,14,7
7173371,2012,15,2
7176566,2012,43,11
7176901,2004,30,7
7176929,2004,29,26
7177054,2006,36,14
7177486,2009,0,123
7177679,2014,28,29
7178676,2008,25,3
7178740,2007,18,23
7179264,2003,13,1
7179350,2018,21,1
7179809,2015,24,13
79576942,2010,0,0
79576980,2016,9,0
32990465,2012,18,4
32992615,2007,21,88
32993384,2008,26,2
32993624,2014,17,0
32995422,2010,3,0
32997263,2017,14,3
32997801,2016,131,0
32998370,2016,20,2
32998877,2014,13,2
32999259,2002,79,58
32999664,2002,4,7
209163608,2019,53,0
209164002,2020,1,0
209164456,2019,42,0
209164554,2019,48,0
209165215,2019,32,0
209166111,2019,7,2
209167006,2019,41,0
209167057,2019,54,3
209167343,2019,51,0
209167778,2019,34,0
209167991,2019,26,0
209169227,2019,48,0
209169568,2019,41,0
209169613,2019,32,0
209169641,2019,9,0
55970452,2016,24,0
55970494,2005,4,0
55970652,2018,13,0
55970716,2018,46,0
55972001,2009,9,3
55974045,2010,0,4
55974503,2016,10,0
55974630,2009,0,36
55975811,2008,9,0
55976208,2016,10,0
55977603,2017,1,0
55978311,2008,16,7
55978851,2017,19,0
55978894,2011,30,28
55979084,2012,22,0
78463734,2017,31,0
78464347,2011,0,0
72743234,2012,11,1
72747048,2011,7,0
155000378,2014,22,0
155001350,2007,14,6
155002229,2015,42,2
155003096,2012,28,0
155003225,2006,8,5
155006288,2011,13,1
155006353,2002,7,8
155007608,2014,26,2
155007619,2008,11,0
155009034,2014,10,2
155009764,2018,13,4
20390940,2005,7,0
20391939,2018,182,6
20392681,2013,0,8
20393530,2012,19,9
20393785,2018,4,1
20395382,2017,31,2
20396977,2009,23,2
20396989,2009,42,20
20398264,2001,1,9
20398908,2013,7,17
20398950,2017,19,0
20398979,2012,26,13
20399341,2017,72,4
20399477,2010,1,15
20399696,2008,44,9
31480635,2008,15,8
31483793,2004,85,12
31484560,2003,12,12
31485898,2008,0,1
31487380,2014,16,12
31487912,2012,7,0
31489023,2011,2,13
212537464,2020,104,1
181423302,2019,0,0
4800323,2018,36,1
4800566,2018,40,2
4800617,2017,31,3
4800865,2017,12,0
4800949,2013,28,28
4801002,2018,0,0
4801260,2018,18,2
4801467,2001,0,94
4802191,2011,31,12
4802817,2007,17,12
4803113,2017,46,25
4803268,2008,69,51
4803276,2017,57,8
4803336,2012,51,26
4803424,2018,90,1
4803585,2018,54,15
4803821,2018,21,2
4803946,2018,8,1
4804026,2018,25,2
4804102,2005,0,75
4804119,2013,13,5
4804474,2016,49,0
4804615,2018,28,36
4804754,2016,40,15
4804883,2009,46,21
4804934,2011,53,71
4805236,2016,13,0
4805441,2014,29,17
4805588,2016,41,26
4806536,2014,1,0
4806742,2018,32,1
4807044,2011,29,9
4807339,2010,14,1
4808125,2018,44,1
4808306,2018,26,1
4808368,2013,17,4
4808417,2018,19,2
4808419,2018,28,0
4808882,2004,8,0
4809108,2009,13,127
4809582,2001,0,19
4809684,2014,0,2
4809894,2018,43,0
74582589,2015,11,0
74583132,2015,5,2
74584469,2012,0,0
19310353,2015,17,5
19310674,2004,15,5
19310895,2015,4,12
19311400,2007,7,0
19311863,2007,0,2
19314689,2007,50,4
19314874,2008,14,10
19316205,2015,24,8
19316337,2017,15,6
19317412,2017,111,2
19317698,2010,36,35
19318005,2013,15,24
19318033,2004,18,19
19318270,2008,1,1
19318300,2017,38,3
19319006,2007,35,13
19319352,2004,37,0
6730154,2013,13,1
6730211,2004,21,1
6730251,2013,26,9
6730286,2015,11,2
6730575,2016,0,12
6730851,2008,42,15
6731154,2009,23,52
6733416,2008,20,9
6733566,2012,18,5
6734102,2013,20,2
6734396,2007,31,15
6734426,2015,15,7
6735903,2011,15,18
6735964,2013,26,0
6736049,2013,38,6
6737601,2015,42,25
6737936,2017,40,0
6738039,2009,9,0
6738239,2017,15,3
6738525,2014,56,3
6738913,2001,62,58
6739146,2015,36,6
6739264,2018,0,0
6739312,2004,26,1
145700973,2014,3,0
145700994,2008,19,2
145701045,2013,25,3
145702488,2014,18,0
145702705,2008,6,2
145702916,2014,57,3
145703274,2007,19,2
145703432,2013,10,0
145703683,2011,8,0
145705360,2001,12,0
145706744,2002,27,9
145709207,2006,27,0
190432469,2019,46,0
190433047,2019,43,4
190437764,2011,0,0
2970077,2007,0,0
2970416,2013,24,3
2971323,2015,28,19
2971860,2006,23,3
2972197,2001,8,5
2972444,2013,95,13
2973338,2013,67,6
2974139,2012,0,4
2974482,2013,4,4
2974690,2008,53,12
2975818,2011,13,3
2975991,2013,8,2
2976090,2010,15,2
2976450,2003,29,3
2976777,2002,19,6
2977892,2017,24,0
2977930,2014,30,6
2978464,2015,39,0
2978953,2003,42,0
2979191,2012,14,17
2979381,2010,22,11
2979590,2009,36,13
53834145,2014,9,0
25940826,2013,54,19
25941292,2013,12,6
25942573,2015,55,3
25943811,2011,4,1
25945773,2015,22,0
25945829,2010,23,4
25945962,2011,45,1
25947140,2002,19,9
25947662,2016,0,0
25948127,2005,30,32
25948197,2015,25,0
25949700,2012,19,4
25949948,2008,34,4
25949995,2001,46,23
54321247,2017,0,0
12081032,2014,0,9
12081664,2014,35,2
12081670,2013,43,32
12082966,2011,0,0
12083076,2017,0,0
12083266,2015,47,13
12083268,2008,18,41
12083974,2012,39,6
12084028,2015,32,17
12084552,2004,18,134
12084714,2014,68,26
12084843,2015,15,3
12085072,2011,18,0
12085940,2014,34,21
12086186,2008,5,0
12086301,2005,38,17
12086430,2007,8,5
12087617,2004,41,20
12087872,2008,66,13
12088079,2009,3,2
12088340,2014,46,263
12089182,2008,0,1
12089414,2001,34,29
25900760,2014,0,6
25901032,2016,0,1
25902115,2008,2,0
25902535,2014,0,4
25902700,2013,15,1
25903543,2016,40,38
25904163,2002,14,6
25904462,2009,46,16
25905488,2017,96,8
25908103,2003,29,4
25908703,2006,18,3
25909004,2015,24,7
25909343,2015,22,2
153310206,2019,23,0
153310705,2019,25,0
153311317,2019,34,0
153311379,2019,23,0
153311435,2019,116,3
153311478,2019,39,1
153311790,2019,4,0
153311866,2019,7,0
153312392,2019,40,0
153312485,2019,28,0
153313136,2019,16,0
153313161,2019,39,0
153313528,2019,0,0
153313703,2019,18,0
153314622,2019,34,0
153314759,2019,40,0
153314789,2019,7,0
153315057,2019,23,0
153319172,2013,12,1
153319810,2009,3,0
1230887,2004,4,0
1231513,2015,46,6
1231588,2007,17,0
1231744,2014,33,6
1232326,2011,25,15
1232563,2017,28,7
1233210,2012,19,11
1233968,2008,23,19
1234403,2010,50,10
1234634,2016,23,2
1234732,2001,29,40
1234914,2012,0,0
1236336,2014,0,0
1236770,2012,22,4
1238714,2013,34,3
1239295,2013,67,7
1239575,2014,30,18
15260081,2010,43,32
15260471,2015,41,6
15261068,2006,50,35
15263365,2010,36,0
15263480,2016,0,2
15264432,2017,52,2
15265017,2010,21,17
15265129,2006,11,11
15265852,2003,3,0
15266588,2001,16,75
15267276,2001,17,26
15267634,2003,10,0
15268444,2006,28,16
15268510,2014,112,21
15268671,2008,36,4
15268911,2010,19,24
15269942,2007,20,0
104318159,2019,22,4
34000453,2017,23,1
34001071,2004,63,0
34003027,2012,3,1
34003164,2009,32,8
34008413,2002,18,18
34008618,2003,0,0
34009315,2005,3,7
34009983,2008,27,15
11220651,2007,18,23
11220754,2012,24,11
11221324,2012,61,46
11221412,2006,17,4
11221416,2006,35,7
11222114,2010,2,0
11222849,2015,40,20
11222964,2011,31,46
11223361,2012,4,0
11224257,2013,34,7
11224420,2011,18,233
11226224,2014,34,5
11226677,2005,5,0
11226879,2008,2,0
11227228,2004,18,20
11227510,2009,7,12
11228154,2010,14,5
11229180,2016,25,1
11229327,2017,38,2
11229941,2003,24,6
79971275,2018,0,0
79971873,2016,9,0
36761790,2005,3,46
36762885,2006,36,32
36766714,2010,17,16
36767084,2007,0,0
36767391,2006,38,3
36768018,2004,0,1
56854253,2007,12,2
56858384,2004,6,1
14050184,2002,60,3
14051697,2013,59,98
14052247,2013,15,9
14053033,2016,21,0
14053689,2006,8,3
14054811,2014,0,7
14054999,2011,13,0
14055165,2014,22,8
14056057,2010,32,9
14056735,2018,13,0
14057366,2010,31,0
14059182,2018,0,0
14059497,2008,28,46
14059503,2011,24,0
20950022,2017,33,0
20951146,2017,71,13
20951279,2004,6,44
20952071,2005,62,5
20953985,2005,15,8
20954037,2014,12,0
20954897,2004,10,8
20955009,2011,14,4
20955521,2016,43,0
20956007,2011,52,15
20957221,2016,13,5
20957880,2012,10,3
20959480,2017,31,3
40640354,2008,41,0
40641838,2011,16,1
40642284,2014,16,4
40643904,2006,10,11
40644643,2008,21,5
40646528,2004,3,1
40647324,2005,42,5
80591638,2017,0,0
80592390,2017,23,0
80592452,2002,0,0
80592757,2017,0,0
80594175,2015,11,1
80598521,2017,19,4
151071442,2019,0,0
151071518,2019,10,0
151073940,2019,0,0
151077749,2018,7,0
166750222,2009,0,1
166752542,2008,0,0
166753461,2011,4,0
166755060,2012,44,3
166755486,2007,1,0
155241097,2013,0,1
155242040,2015,0,5
155242132,2015,0,0
155242256,2014,0,0
155242845,2016,23,8
155243418,2015,0,0
155244132,2013,5,0
155245312,2019,0,0
155246136,2008,12,1
155249278,2015,0,0
199151557,2019,35,0
199152340,2019,30,2
199153603,2019,1,0
199154158,2019,60,0
199155353,2018,15,1
199156193,2019,74,0
142750180,2009,0,5
142751329,2014,0,0
142755116,2002,0,1
142759328,2006,0,0
72651535,2010,0,0
72652822,2006,2,0
72654645,2013,25,0
20091057,2016,8,0
20091069,2018,50,9
20091742,2010,45,12
20092942,2004,7,2
20093340,2004,20,4
20093855,2014,2,1
20094741,2014,0,6
20096760,2006,10,9
20098098,2014,23,12
20098614,2009,47,1
20099114,2014,28,8
20099116,2011,0,13
20099822,2011,0,2
12520890,2014,31,15
12521071,2003,2,3
12522125,2011,13,0
12522587,2016,55,11
12522599,2007,27,45
12522767,2005,20,64
12523252,2007,8,18
12523807,2014,32,0
12524916,2014,34,22
12525312,2014,23,8
12525319,2003,15,28
12526493,2015,20,0
12526726,2007,35,11
12527283,2017,24,2
12528363,2003,0,14
12528615,2008,13,0
30271906,2015,8,0
30273313,2016,95,27
30274456,2007,14,2
30274891,2009,0,0
30275630,2004,3,7
30277221,2009,43,29
30277862,2007,19,2
57685009,2018,12,0
57686863,2015,9,2
57688907,2015,0,0
22570724,2004,22,27
22570894,2008,7,36
22571736,2014,9,8
22573612,2017,80,7
22574321,2010,0,3
22574421,2006,24,11
22574861,2013,0,17
22575191,2013,26,18
22575526,2017,101,8
22575730,2011,15,0
22575750,2016,19,0
22576001,2011,30,8
22576344,2012,18,12
22577263,2005,0,1
22579716,2017,0,17
22579726,2009,8,1
22579799,2014,6,3
21390086,2012,18,38
21390462,2005,15,1
21390526,2009,4,0
21390559,2005,15,9
21390723,2012,7,0
21392023,2014,19,22
21393123,2015,23,1
21394425,2013,35,1
21395532,2015,16,1
21396518,2015,0,0
21396711,2007,33,27
21397598,2015,124,25
21398142,2017,19,2
21398469,2015,31,5
159664226,2015,6,0
212796776,2019,6,0
28400149,2015,33,1
28401626,2009,20,15
28403900,2013,21,7
28404303,2015,67,28
28405083,2016,5,3
28405426,2006,1,3
28405585,2013,24,22
28407400,2008,0,33
28408333,2004,18,24
28409626,2011,0,2
24090193,2011,1,0
24090786,2004,38,12
24091571,2016,13,3
24092117,2017,33,3
24092365,2009,51,8
24092482,2017,31,13
24093195,2014,87,79
24093581,2014,12,4
24093734,2009,21,19
24093917,2017,21,4
24094204,2015,33,6
24094537,2009,32,22
24094617,2005,19,5
24095077,2009,43,3
24095956,2010,2,0
24095990,2002,0,1
24096582,2016,2,9
24096979,2008,34,19
24097364,2002,5,12
45186590,2002,6,15
213275335,2019,13,0
10160505,2005,33,45
10160605,2012,5,2
10161212,2015,0,0
10161697,2017,58,26
10161962,2009,12,6
10162150,2017,21,1
10162237,2008,0,2
10162384,2011,54,12
10162899,2007,3,10
10163905,2004,16,1
10165577,2006,33,36
10165852,2012,19,14
10165861,2013,23,2
10165999,2015,8,0
10166842,2003,27,89
10167790,2002,16,9
10168084,2001,64,25
10168756,2014,44,15
10169766,2007,13,12
109907123,2019,29,0
146201142,2014,5,3
146203019,2014,13,2
146203138,2007,19,15
146203741,2015,19,0
146206058,2010,10,0
146206364,2014,4,0
1290397,2004,16,0
1291099,2015,50,51
1291195,2005,0,22
1291585,2016,14,4
1292263,2015,3,0
1292491,2005,36,0
1292628,2012,165,0
1293066,2010,18,6
1293317,2007,10,13
1293764,2013,52,5
1295411,2013,8,6
1296304,2011,37,17
1297123,2014,2,0
1298376,2009,37,38
1298638,2011,35,94
1299179,2012,58,16
1299864,2009,3,1
1299947,2003,37,3
1299970,2008,7,61
54690414,2014,35,12
54690617,2005,2,0
54690635,2018,0,1
54691488,2014,25,1
54692172,2003,5,1
54692486,2014,10,1
54693434,2008,52,43
54693789,2014,22,1
54694785,2014,9,1
54695574,2015,18,0
54695699,2018,1,0
54695715,2006,4,0
54695739,2011,12,0
54695896,2004,8,1
54697028,2014,0,0
54697592,2011,13,1
54699361,2013,9,6
54699401,2017,20,1
206464691,2011,8,2
206468756,2010,0,8
57311571,2018,8,0
57312539,2018,11,0
34062481,2008,6,1
34063019,2009,7,10
34065094,2009,32,49
34065166,2008,18,1
34065475,2019,44,1
34067316,2004,4,11
34067360,2007,0,0
52080072,2018,45,1
52080119,2018,23,0
52080672,2018,33,0
52080693,2018,37,0
52080719,2018,21,0
52081264,2018,25,4
52081284,2018,38,0
52081445,2018,24,1
52081760,2018,37,1
52081801,2018,34,0
52082027,2019,20,0
52082434,2018,73,20
52083818,2015,67,4
52087457,2013,6,0
52089431,2018,43,1
52089433,2001,5,0
52089525,2018,30,0
52089772,2018,11,0
52089907,2016,42,0
39171361,2010,22,28
39173113,2017,15,5
39178278,2009,21,32
32240096,2005,17,14
32242614,2013,12,1
32243399,2002,12,38
32246182,2004,12,5
32247158,2009,41,31
32247557,2012,13,1
32248601,2017,22,1
146241501,2015,3,7
146242510,2015,15,1
146243534,2012,12,2
146245270,2015,2,0
146246140,2013,124,6
146248488,2009,33,0
146249246,2001,0,4
24610928,2017,36,6
24611182,2005,14,1
24611348,2017,42,1
24611997,2009,7,13
24612360,2007,9,2
24612548,2013,0,17
24613317,2016,55,7
24613863,2018,138,4
24614416,2017,13,13
24614699,2008,66,18
24615515,2004,13,11
24617231,2016,0,1
70770354,2013,14,2
70776454,2001,3,0
32350078,2011,6,3
32351596,2004,29,0
32352840,2015,7,6
32353531,2016,0,0
32354051,2011,44,20
32355291,2007,0,16
32356803,2004,79,5
32358372,2013,3,7
32358738,2007,0,3
54581106,2006,32,22
54581735,2012,21,29
54583727,2009,21,5
54583853,2004,38,1
54585063,2016,15,0
54585141,2011,7,11
54585278,2018,29,0
54585395,2004,8,4
54586317,2010,8,0
54586515,2016,8,1
54587005,2013,69,5
54587917,2015,25,2
54588300,2008,5,23
